1	2	3	4	5	6	7	8	PapBSCn2Kr02	PapBSCn1Kr02	PapBSCn1Ms17	PapBSCn3Ms17	PapBSCn2Ms17	PapBSCn3Kr02	PapBSSc1Mer5	PapBSAp1Mer1	PapBSXt1Mer2	PapBSAp1Mer2	PapBSAp1Mer5	PapBSXt2Mer1	PapBSSc1Mer1	PapBSSc1Mer2	PapBSXt1Mer5	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	koll13			New.CleanUp.ReferenceOTU1506	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae			New.CleanUp.ReferenceOTU1515	0	5	1	7	12	4	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae			New.CleanUp.ReferenceOTU1516	0	1	1	10	2	2	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1519	0	0	0	9	18	1	0	0	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				New.CleanUp.ReferenceOTU1520	0	0	0	343	461	150	0	0	0	0	0	0	0	0	0	
Bacteria	AncK6						New.CleanUp.ReferenceOTU1523	0	0	0	0	0	0	0	1	61	2	0	35	0	0	2	
Bacteria	Chloroflexi	SAR202					New.CleanUp.ReferenceOTU1526	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae			New.CleanUp.ReferenceOTU1532	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales				New.CleanUp.ReferenceOTU1535	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales				New.CleanUp.ReferenceOTU1536	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
Bacteria	Acidobacteria	Solibacteres	Solibacterales	PAUC26f			New.CleanUp.ReferenceOTU1537	0	0	0	0	0	0	0	7	10	0	3	2	0	0	1	
Bacteria	Proteobacteria	Gammaproteobacteria	HTCC2188	HTCC2089			New.CleanUp.ReferenceOTU1538	0	0	0	0	0	0	0	17	13	2	3	3	1	0	0	
Bacteria	Cyanobacteria	Chloroplast	Stramenopiles				New.CleanUp.ReferenceOTU1540	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	
Bacteria	Chloroflexi	SAR202					New.CleanUp.ReferenceOTU1541	0	0	0	0	0	0	0	7	3	4	0	6	0	0	2	
Unassigned							New.CleanUp.ReferenceOTU1543	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1547	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales				New.CleanUp.ReferenceOTU1549	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae			New.CleanUp.ReferenceOTU1551	54	74	44	1	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Cyanobacteria	Chloroplast	Stramenopiles				New.CleanUp.ReferenceOTU1552	0	0	2	1	4	1	1	0	0	0	0	0	0	3	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales				New.CleanUp.ReferenceOTU1553	15	26	10	0	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Cyanobacteria	Synechococcophycideae	Synechococcales	Synechococcaceae	Synechococcus		New.CleanUp.ReferenceOTU1554	0	0	4	14	9	1	0	0	0	0	0	0	0	2	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Pelagibacteraceae			New.CleanUp.ReferenceOTU1556	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NB1-i			New.CleanUp.ReferenceOTU1559	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	OM60			New.CleanUp.ReferenceOTU1562	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales				New.CleanUp.ReferenceOTU1563	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae			New.CleanUp.ReferenceOTU1564	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	
Bacteria	Cyanobacteria	Oscillatoriophycideae	Oscillatoriales	Phormidiaceae	Symploca		New.CleanUp.ReferenceOTU1566	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1567	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae			New.CleanUp.ReferenceOTU1570	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	
Bacteria	Acidobacteria	Solibacteres	Solibacterales	PAUC26f			New.CleanUp.ReferenceOTU1573	0	0	0	0	0	0	0	21	2	10	17	20	0	0	1	
Unassigned							New.CleanUp.ReferenceOTU1574	2	2	8	0	0	0	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1575	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae			New.CleanUp.ReferenceOTU1577	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalorhabdales				New.CleanUp.ReferenceOTU1579	0	0	0	0	0	0	8	0	0	0	0	0	13	35	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				New.CleanUp.ReferenceOTU1580	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae			New.CleanUp.ReferenceOTU1584	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				New.CleanUp.ReferenceOTU1586	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae			New.CleanUp.ReferenceOTU1591	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	wb1_P06			New.CleanUp.ReferenceOTU1593	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Halochromatium		New.CleanUp.ReferenceOTU1595	0	2	1	11	10	1	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae			New.CleanUp.ReferenceOTU1597	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria					New.CleanUp.ReferenceOTU1600	0	1	0	1	3	13	2	0	0	0	0	0	7	3	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales				New.CleanUp.ReferenceOTU1601	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	
Bacteria	Chloroflexi	SAR202					New.CleanUp.ReferenceOTU1603	0	0	0	0	0	0	0	8	11	6	8	18	0	0	2	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	wb1_P06			New.CleanUp.ReferenceOTU1604	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Crenotrichaceae	Crenothrix		New.CleanUp.ReferenceOTU1605	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1607	75	3	82	758	1050	16	0	0	0	0	0	0	0	0	0	
Bacteria	Cyanobacteria	Chloroplast	Stramenopiles				New.CleanUp.ReferenceOTU1608	1	0	0	13	66	1	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1611	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1612	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	wb1_P06			New.CleanUp.ReferenceOTU1613	0	0	0	0	0	0	0	9	5	0	1	1	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales				New.CleanUp.ReferenceOTU1617	85	153	100	110	141	31	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae			New.CleanUp.ReferenceOTU1618	0	0	0	9	8	9	0	0	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium		New.CleanUp.ReferenceOTU1619	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Cyanobacteria	Synechococcophycideae	Synechococcales	Synechococcaceae	Synechococcus		New.CleanUp.ReferenceOTU1620	0	0	2	6	5	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae			New.CleanUp.ReferenceOTU1629	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1630	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae			New.CleanUp.ReferenceOTU1632	8	17	33	0	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Cyanobacteria	Oscillatoriophycideae	Oscillatoriales	Phormidiaceae	Symploca		New.CleanUp.ReferenceOTU1638	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Chloroflexi	SAR202					New.CleanUp.ReferenceOTU1648	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				New.CleanUp.ReferenceOTU1649	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	
Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium		New.CleanUp.ReferenceOTU1650	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Candidatus Aquiluna	rubra	New.CleanUp.ReferenceOTU1651	0	0	0	3	5	21	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1654	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae			New.CleanUp.ReferenceOTU1655	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales				New.CleanUp.ReferenceOTU1659	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales				New.CleanUp.ReferenceOTU1660	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1661	6	5	3	0	1	0	0	0	0	0	0	0	0	0	0	
Bacteria	Chloroflexi	SAR202					New.CleanUp.ReferenceOTU1662	0	0	0	0	0	0	0	3	16	1	1	2	0	0	2	
Bacteria	Chloroflexi	Anaerolineae	S0208				New.CleanUp.ReferenceOTU1664	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
Bacteria	Cyanobacteria	Synechococcophycideae	Pseudanabaenales	Pseudanabaenaceae			New.CleanUp.ReferenceOTU1667	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae			New.CleanUp.ReferenceOTU1669	0	0	0	0	0	0	0	0	165	0	0	90	0	0	1	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales				New.CleanUp.ReferenceOTU1673	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	HTCC2188				New.CleanUp.ReferenceOTU1674	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales				New.CleanUp.ReferenceOTU1675	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales				New.CleanUp.ReferenceOTU1679	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae			New.CleanUp.ReferenceOTU1681	0	2	1	1	4	16	0	0	0	0	0	0	0	0	0	
Bacteria	Cyanobacteria	Synechococcophycideae	Synechococcales	Synechococcaceae	Synechococcus		New.CleanUp.ReferenceOTU1685	1	1	26	76	151	83	2	1	2	2	0	0	13	23	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae			New.CleanUp.ReferenceOTU1689	0	0	0	0	0	0	0	18	20	4	7	19	2	0	7	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae			New.CleanUp.ReferenceOTU1690	1	0	1	6	7	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio		New.CleanUp.ReferenceOTU1691	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1697	21	6	9	0	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				New.CleanUp.ReferenceOTU1699	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	
Bacteria	Chloroflexi	SAR202					New.CleanUp.ReferenceOTU1700	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	wb1_P06			New.CleanUp.ReferenceOTU1701	0	0	0	0	0	0	0	11	2	1	0	5	0	0	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	SC3-41			New.CleanUp.ReferenceOTU1702	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae			New.CleanUp.ReferenceOTU1703	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1705	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae			New.CleanUp.ReferenceOTU1706	0	0	0	0	0	0	0	0	4	1	0	1	1	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae			New.CleanUp.ReferenceOTU1709	0	0	0	0	0	0	0	2	0	5	2	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria					New.CleanUp.ReferenceOTU1710	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1712	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	
Bacteria	Chloroflexi	SAR202					New.CleanUp.ReferenceOTU1713	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1715	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	wb1_P06			New.CleanUp.ReferenceOTU1716	0	0	0	0	0	0	0	19	9	0	1	0	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria					New.CleanUp.ReferenceOTU1717	0	2	0	9	4	8	0	0	0	0	0	0	4	2	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae			New.CleanUp.ReferenceOTU1719	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	
Bacteria	Cyanobacteria	Synechococcophycideae	Synechococcales	Synechococcaceae	Synechococcus		New.CleanUp.ReferenceOTU1720	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	
Bacteria	Poribacteria						New.CleanUp.ReferenceOTU1723	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	
Bacteria	Cyanobacteria	Chloroplast	Stramenopiles				New.CleanUp.ReferenceOTU1728	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	
Bacteria	Cyanobacteria	Synechococcophycideae	Synechococcales	Synechococcaceae	Synechococcus		New.CleanUp.ReferenceOTU1733	0	0	2	1	4	0	0	0	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			New.CleanUp.ReferenceOTU1735	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae			New.CleanUp.ReferenceOTU1736	2	1	1	4	3	1	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria					New.CleanUp.ReferenceOTU1737	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				New.CleanUp.ReferenceOTU1738	0	0	0	2	1	6	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Pseudoalteromonadaceae	Pseudoalteromonas		New.CleanUp.ReferenceOTU1740	0	1	0	10	62	4	0	0	0	0	0	0	0	0	0	
Bacteria	Cyanobacteria	Chloroplast	Chlorophyta	Mamiellaceae			New.CleanUp.ReferenceOTU1742	0	0	0	0	0	0	9	0	0	0	0	0	18	25	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae			New.CleanUp.ReferenceOTU1749	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	
Bacteria	Chloroflexi	SAR202					New.CleanUp.ReferenceOTU1753	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1754	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales				New.CleanUp.ReferenceOTU1755	0	0	0	0	0	0	0	6	1	4	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae			New.CleanUp.ReferenceOTU1759	0	0	0	3	12	2	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales				New.CleanUp.ReferenceOTU1760	0	0	0	1	4	12	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1761	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
Bacteria	ZB3	BS119					New.CleanUp.ReferenceOTU1762	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae			New.CleanUp.ReferenceOTU1767	0	0	0	3	1	0	0	0	0	0	0	0	2	0	0	
Bacteria	Cyanobacteria	Synechococcophycideae	Pseudanabaenales	Pseudanabaenaceae			New.CleanUp.ReferenceOTU1769	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae			New.CleanUp.ReferenceOTU1772	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1773	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales				New.CleanUp.ReferenceOTU1774	0	0	0	0	0	0	8	0	0	0	0	0	4	1	0	
Bacteria	Cyanobacteria	Oscillatoriophycideae	Chroococcales	Cyanobacteriaceae			New.CleanUp.ReferenceOTU1775	0	1	0	20	3	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae			New.CleanUp.ReferenceOTU1776	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1777	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				New.CleanUp.ReferenceOTU1782	0	0	0	0	0	0	0	20	38	5	9	44	0	0	6	
Bacteria	Acidobacteria	Sva0725	Sva0725				New.CleanUp.ReferenceOTU1783	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	
Bacteria	Cyanobacteria	Synechococcophycideae	Synechococcales	Synechococcaceae	Synechococcus		New.CleanUp.ReferenceOTU1784	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	fortis	New.CleanUp.ReferenceOTU1790	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales				New.CleanUp.ReferenceOTU1791	0	1	0	3	3	0	0	0	0	0	0	0	0	0	0	
Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae			New.CleanUp.ReferenceOTU1797	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Endozoicimonaceae			New.CleanUp.ReferenceOTU1798	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
Bacteria	Chloroflexi	SAR202					New.CleanUp.ReferenceOTU1800	0	0	0	0	0	0	0	4	0	8	12	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae			New.CleanUp.ReferenceOTU1801	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	
Bacteria	Chloroflexi	TK17	TK18				New.CleanUp.ReferenceOTU1803	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		New.CleanUp.ReferenceOTU1804	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales				New.CleanUp.ReferenceOTU1805	1	9	0	0	0	25	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Deltaproteobacteria	Spirobacillales				New.CleanUp.ReferenceOTU1807	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae			New.CleanUp.ReferenceOTU1808	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1809	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	HTCC2188	HTCC2089			New.CleanUp.ReferenceOTU1810	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	
Bacteria	Cyanobacteria	Synechococcophycideae	Synechococcales	Synechococcaceae	Synechococcus		New.CleanUp.ReferenceOTU1811	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OCS155			New.CleanUp.ReferenceOTU1813	0	1	1	22	6	43	0	2	0	0	0	0	0	3	0	
Bacteria	Cyanobacteria	Chloroplast	Stramenopiles				New.CleanUp.ReferenceOTU1814	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae			New.CleanUp.ReferenceOTU1816	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales				New.CleanUp.ReferenceOTU1817	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae			New.CleanUp.ReferenceOTU1818	5	12	8	0	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				New.CleanUp.ReferenceOTU1820	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae			New.CleanUp.ReferenceOTU1823	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	
Bacteria	Chloroflexi	SAR202					New.CleanUp.ReferenceOTU1826	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae			New.CleanUp.ReferenceOTU1829	0	0	0	0	0	0	0	1	6	1	1	2	0	0	1	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae			New.CleanUp.ReferenceOTU1832	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	
Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae			New.CleanUp.ReferenceOTU1833	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	
Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Bacteriovorax		New.CleanUp.ReferenceOTU1837	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales				New.CleanUp.ReferenceOTU1839	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	HTCC2188	HTCC2089			New.CleanUp.ReferenceOTU1842	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	
Bacteria	Gemmatimonadetes	Gemm-4					New.CleanUp.ReferenceOTU1844	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				New.CleanUp.ReferenceOTU1847	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae			New.CleanUp.ReferenceOTU1848	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	wb1_P06			New.CleanUp.ReferenceOTU1849	0	0	0	0	0	0	0	0	6	0	0	5	0	0	0	
Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae			New.CleanUp.ReferenceOTU1850	0	0	0	0	0	0	0	0	176	0	2	149	0	0	19	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				New.CleanUp.ReferenceOTU1858	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111			New.CleanUp.ReferenceOTU1859	3	11	3	11	33	88	0	0	0	0	0	0	3	1	0	
Unassigned							New.CleanUp.ReferenceOTU1861	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae			New.CleanUp.ReferenceOTU1862	0	0	1	1	8	0	0	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU1863	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria					New.CleanUp.ReferenceOTU1865	0	0	0	1	13	1	0	0	0	0	0	0	4	6	0	
