1	2	3	4	5	6	7	8	anser6	anser4	anser1	anser3	anser8	anser5	anser9	anser7	anser2	
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	flexus	New.CleanUp.ReferenceOTU5449	0	1	0	0	0	1	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			New.CleanUp.ReferenceOTU5450	0	0	0	0	1	1	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		New.CleanUp.ReferenceOTU5453	0	8	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Saccharibacillus		New.CleanUp.ReferenceOTU5457	9	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia		New.CleanUp.ReferenceOTU5458	0	0	0	0	0	1	2	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	barnesiae	New.CleanUp.ReferenceOTU5459	0	0	0	0	0	0	0	17	0	
Unassigned							New.CleanUp.ReferenceOTU5460	0	0	0	0	0	0	0	2	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia		New.CleanUp.ReferenceOTU5461	1	0	0	0	6	0	2	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	perfringens	New.CleanUp.ReferenceOTU5467	0	0	0	0	0	0	0	0	2	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU5468	0	0	0	0	0	0	0	2	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	plebeius	New.CleanUp.ReferenceOTU5471	0	0	0	0	0	0	0	3	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU5473	0	0	0	0	0	0	4	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU5476	0	0	0	0	0	0	0	0	2	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	sanguinis	New.CleanUp.ReferenceOTU5478	0	1	1	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		New.CleanUp.ReferenceOTU5484	0	0	0	0	0	2	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus		New.CleanUp.ReferenceOTU5486	0	1	0	0	0	2	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium		New.CleanUp.ReferenceOTU5487	0	0	0	0	0	0	0	0	5	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU5492	0	0	0	0	0	0	14	1	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides		New.CleanUp.ReferenceOTU5493	0	0	0	0	0	0	14	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			New.CleanUp.ReferenceOTU5494	0	0	0	0	4	0	1	0	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	[Eubacterium]		New.CleanUp.ReferenceOTU5495	0	0	0	0	5	0	0	5	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		New.CleanUp.ReferenceOTU5499	0	0	0	0	6	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	plebeius	New.CleanUp.ReferenceOTU5513	0	0	0	0	32	0	0	1	0	
Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		New.CleanUp.ReferenceOTU5515	0	0	0	0	2	0	0	2	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae			New.CleanUp.ReferenceOTU5518	0	0	0	6	0	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	barnesiae	New.CleanUp.ReferenceOTU5521	0	0	0	0	0	0	0	47	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	barnesiae	New.CleanUp.ReferenceOTU5522	0	0	0	0	0	0	0	6	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	YRC22		New.CleanUp.ReferenceOTU5526	0	0	0	0	0	0	0	3	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]		New.CleanUp.ReferenceOTU5527	0	0	0	0	0	0	2	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae			New.CleanUp.ReferenceOTU5537	0	0	1	0	0	0	6	0	0	
Unassigned							New.CleanUp.ReferenceOTU5539	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		New.CleanUp.ReferenceOTU5542	0	0	0	0	0	4	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU5546	0	0	0	0	0	0	0	0	2	
Unassigned							New.CleanUp.ReferenceOTU5549	0	1	0	0	0	1	0	0	0	
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter		New.CleanUp.ReferenceOTU5553	0	0	0	0	0	0	0	0	21	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU5556	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			New.CleanUp.ReferenceOTU5559	0	0	0	0	0	0	5	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]		New.CleanUp.ReferenceOTU5562	0	0	0	0	0	0	2	0	0	
Unassigned							New.CleanUp.ReferenceOTU5569	0	0	0	0	0	0	0	2	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			New.CleanUp.ReferenceOTU5570	0	0	0	2	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU5571	0	0	0	0	0	0	2	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU5572	0	0	0	0	42	0	1	599	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planomicrobium		New.CleanUp.ReferenceOTU5574	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		New.CleanUp.ReferenceOTU5575	0	0	14	1	5	0	2	1	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU5577	0	0	0	0	0	0	19	0	0	
Unassigned							New.CleanUp.ReferenceOTU5578	0	0	0	0	0	0	0	2	0	
Unassigned							New.CleanUp.ReferenceOTU5579	0	0	0	0	141	0	80	3	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			New.CleanUp.ReferenceOTU5584	0	0	0	2	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU5587	0	0	0	2	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			New.CleanUp.ReferenceOTU5589	0	1	0	0	0	0	4	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Macrococcus		New.CleanUp.ReferenceOTU5595	0	0	0	0	0	2	0	0	0	
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	somerae	New.CleanUp.ReferenceOTU5597	0	0	0	9	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		New.CleanUp.ReferenceOTU5598	0	0	0	0	0	0	0	0	79	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter		New.CleanUp.ReferenceOTU5599	1	1	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		New.CleanUp.ReferenceOTU5600	31	0	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		New.CleanUp.ReferenceOTU5601	0	0	0	0	0	2	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU5606	0	0	0	0	1	0	0	3	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		New.CleanUp.ReferenceOTU5610	3	0	0	0	0	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU5613	0	0	0	0	6	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]			New.CleanUp.ReferenceOTU5614	0	0	0	0	6	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]	gnavus	New.CleanUp.ReferenceOTU5615	0	0	0	0	0	0	3	0	0	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales				New.CleanUp.ReferenceOTU5617	0	0	0	4	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus		New.CleanUp.ReferenceOTU5618	0	0	0	7	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU5620	4	1	0	0	1	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		New.CleanUp.ReferenceOTU5625	0	0	0	0	10	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]			New.CleanUp.ReferenceOTU5626	0	0	0	0	92	0	1	12	8	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU5628	0	0	0	0	0	0	3	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii	New.CleanUp.ReferenceOTU5633	0	0	0	0	9	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales				New.CleanUp.ReferenceOTU5635	0	0	0	0	3	0	0	148	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			New.CleanUp.ReferenceOTU5636	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus		New.CleanUp.ReferenceOTU5646	0	0	5	0	0	0	0	0	0	
Bacteria	Firmicutes						New.CleanUp.ReferenceOTU5647	0	0	0	0	0	0	0	0	2	
Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45				New.CleanUp.ReferenceOTU5649	1	0	1	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			New.CleanUp.ReferenceOTU5650	0	0	0	0	0	0	0	0	5	
Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]			New.CleanUp.ReferenceOTU5653	0	0	2	0	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae			New.CleanUp.ReferenceOTU5659	0	0	1	1	1	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		New.CleanUp.ReferenceOTU5662	0	0	0	0	0	0	3	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	barnesiae	New.CleanUp.ReferenceOTU5664	0	0	0	0	0	0	0	2	0	
Bacteria	Cyanobacteria	Oscillatoriophycideae	Oscillatoriales	Phormidiaceae	Planktothrix		New.CleanUp.ReferenceOTU5665	0	2	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		New.CleanUp.ReferenceOTU5670	2	0	0	0	0	1	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU5671	0	0	0	0	0	0	3	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		New.CleanUp.ReferenceOTU5675	0	0	0	0	0	16	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Brochothrix		New.CleanUp.ReferenceOTU5676	66	17	2	0	1	68	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus		New.CleanUp.ReferenceOTU5677	0	0	0	0	2	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		New.CleanUp.ReferenceOTU5682	12	0	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU5690	0	0	0	4	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			New.CleanUp.ReferenceOTU5693	0	0	0	2	9	0	7	14	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		New.CleanUp.ReferenceOTU5697	0	0	0	0	0	0	0	0	3	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			New.CleanUp.ReferenceOTU5699	0	0	0	5	0	0	0	0	1	
Unassigned							New.CleanUp.ReferenceOTU5701	0	0	0	0	0	0	1	2	0	
Unassigned							New.CleanUp.ReferenceOTU5702	0	0	0	9	0	0	0	1	1	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii	New.CleanUp.ReferenceOTU5709	0	0	0	0	0	0	3	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7			New.CleanUp.ReferenceOTU5712	0	0	0	0	2	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU5719	0	0	0	0	0	0	0	2	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	barnesiae	New.CleanUp.ReferenceOTU5730	0	0	0	0	0	0	0	3	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			New.CleanUp.ReferenceOTU5733	0	0	0	0	0	0	0	3	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	SMB53		New.CleanUp.ReferenceOTU5740	0	0	2	4	0	0	0	6	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	plebeius	New.CleanUp.ReferenceOTU5742	0	0	0	0	0	0	0	49	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus		New.CleanUp.ReferenceOTU5745	1	1	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU5749	0	0	0	0	0	0	212	0	0	
Unassigned							New.CleanUp.ReferenceOTU5754	0	0	0	0	4	0	2	0	0	
Unassigned							New.CleanUp.ReferenceOTU5755	0	0	3	0	0	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]			New.CleanUp.ReferenceOTU5758	0	0	0	0	18	0	0	140	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU5759	0	0	0	0	0	0	0	3	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	boronitolerans	New.CleanUp.ReferenceOTU5761	0	0	0	0	0	2	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU5767	0	0	0	6	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU5770	0	0	0	0	0	0	0	6	0	
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae			New.CleanUp.ReferenceOTU5772	1	0	0	0	1	1	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU5775	3	0	0	1	0	1	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae			New.CleanUp.ReferenceOTU5778	1	0	0	0	1	1	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	RF32				New.CleanUp.ReferenceOTU5780	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus		New.CleanUp.ReferenceOTU5781	0	3	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		New.CleanUp.ReferenceOTU5787	0	0	0	0	0	0	2	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermatophilaceae			New.CleanUp.ReferenceOTU5790	0	0	3	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Epulopiscium		New.CleanUp.ReferenceOTU5795	0	0	0	2	0	0	0	0	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	[Eubacterium]		New.CleanUp.ReferenceOTU5799	0	0	0	0	2	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Paludibacter		New.CleanUp.ReferenceOTU5800	0	0	0	0	0	0	3	0	0	
Unassigned							New.CleanUp.ReferenceOTU5803	0	0	0	0	0	5	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU5806	0	1	2	562	0	0	2	0	10	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU5807	0	0	0	2	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		New.CleanUp.ReferenceOTU5808	0	0	1	1	0	0	1	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU5810	0	0	8	0	0	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU5811	0	0	0	0	0	0	3	0	0	
Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		New.CleanUp.ReferenceOTU5821	0	0	0	0	1	0	0	2	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			New.CleanUp.ReferenceOTU5824	0	0	0	0	2	0	0	0	0	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella		New.CleanUp.ReferenceOTU5830	0	0	0	0	3	0	0	2	15	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU5833	0	0	0	0	1	0	0	1	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU5839	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	p-75-a5		New.CleanUp.ReferenceOTU5840	0	0	0	0	5	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus		New.CleanUp.ReferenceOTU5844	0	0	8	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			New.CleanUp.ReferenceOTU5846	0	0	0	0	0	0	0	17	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU5851	0	0	0	0	0	0	0	0	2	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]		New.CleanUp.ReferenceOTU5853	0	0	0	0	13	0	7	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	diminuta	New.CleanUp.ReferenceOTU5854	2	0	0	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU5858	0	0	0	0	2	1	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU5864	0	0	0	0	0	0	0	0	3	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	johnsonii	New.CleanUp.ReferenceOTU5868	0	0	0	0	0	2	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter		New.CleanUp.ReferenceOTU5869	0	0	0	0	0	4	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU5879	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			New.CleanUp.ReferenceOTU5881	0	0	0	0	0	0	0	2	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]			New.CleanUp.ReferenceOTU5882	0	0	0	0	0	0	0	3	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU5883	0	0	0	0	0	0	5	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter		New.CleanUp.ReferenceOTU5885	0	0	0	0	2	0	4	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			New.CleanUp.ReferenceOTU5888	0	0	0	0	0	0	0	0	4	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU5892	0	0	0	0	3	0	1	1	0	
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia		New.CleanUp.ReferenceOTU5893	1	0	16	0	0	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU5895	0	0	0	0	0	0	0	2	0	
Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		New.CleanUp.ReferenceOTU5897	0	0	0	0	4	0	0	0	0	
Unassigned							New.CleanUp.ReferenceOTU5905	0	0	0	0	0	0	3	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU5910	0	0	0	0	0	0	0	5	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			New.CleanUp.ReferenceOTU5915	0	0	0	0	1	0	1	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Sanguibacteraceae	Sanguibacter		New.CleanUp.ReferenceOTU5917	0	0	2	0	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	[Exiguobacteraceae]	Exiguobacterium		New.CleanUp.ReferenceOTU5921	63	1	0	0	0	1	0	0	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]	Chryseobacterium		New.CleanUp.ReferenceOTU5922	3	0	0	0	0	0	0	0	0	
Bacteria	Cyanobacteria	Chloroplast	Streptophyta				New.CleanUp.ReferenceOTU5923	377	0	0	1	0	133	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Brochothrix		New.CleanUp.ReferenceOTU5924	0	0	0	0	2	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii	New.CleanUp.ReferenceOTU5925	0	0	0	0	10	0	52	1	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		New.CleanUp.ReferenceOTU5926	10	0	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		New.CleanUp.ReferenceOTU5927	0	0	0	0	1	0	0	1	0	
Unassigned							New.CleanUp.ReferenceOTU5928	0	0	11	0	0	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		New.CleanUp.ReferenceOTU5930	0	0	0	0	0	0	8	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides		New.CleanUp.ReferenceOTU5933	0	0	0	0	0	0	0	16	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	[Eubacterium]	dolichum	New.CleanUp.ReferenceOTU5937	0	0	0	0	0	0	0	2	0	
Unassigned							New.CleanUp.ReferenceOTU5939	0	0	0	0	0	0	0	0	3	
Unassigned							New.CleanUp.ReferenceOTU5942	0	0	0	0	0	0	0	0	3	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU5944	0	0	0	2	0	1	0	0	0	
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae			New.CleanUp.ReferenceOTU5948	4	0	0	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			New.CleanUp.ReferenceOTU5954	0	0	0	0	2	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU5957	2	0	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU5961	1	1	0	7	202	0	0	528	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	horikoshii	New.CleanUp.ReferenceOTU5962	0	0	0	0	0	2	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			New.CleanUp.ReferenceOTU5972	0	0	0	0	0	0	0	0	3	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planomicrobium		New.CleanUp.ReferenceOTU5976	0	0	0	0	0	1	7	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				New.CleanUp.ReferenceOTU5977	0	0	3	0	0	0	0	0	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	[Eubacterium]		New.CleanUp.ReferenceOTU5978	0	0	0	0	50	0	8	4	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	plebeius	New.CleanUp.ReferenceOTU5980	0	0	0	0	194	0	13	161	1	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			New.CleanUp.ReferenceOTU5981	0	4	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			New.CleanUp.ReferenceOTU5982	0	0	0	0	0	0	0	4	0	
Unassigned							New.CleanUp.ReferenceOTU5985	0	0	0	4	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			New.CleanUp.ReferenceOTU5986	0	0	0	0	0	0	0	5	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			New.CleanUp.ReferenceOTU5987	0	0	0	0	0	0	0	4	0	
Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		New.CleanUp.ReferenceOTU5989	0	0	0	0	0	0	2	0	0	
